year,municipality,barcelona neighbourhoods,concept,status,value
2020,Barcelona,el Camp d'en Grassot i Gràcia Nova,population with low studies (%),,8.7
2020,Barcelona,el Camp d'en Grassot i Gràcia Nova,young population without post-compulsory education (%),,9.8
2020,Barcelona,el Camp d'en Grassot i Gràcia Nova,foreign population from low or middle income countries (%),,9.9
2020,Barcelona,el Camp d'en Grassot i Gràcia Nova,average income per person (€),,18822
2020,Barcelona,el Baix Guinardó,employed population (%),,66
2020,Barcelona,el Baix Guinardó,low-skilled workers (%),,5
2020,Barcelona,el Baix Guinardó,population with low studies (%),,11.5
2020,Barcelona,el Baix Guinardó,young population without post-compulsory education (%),,11.4
2020,Barcelona,el Baix Guinardó,foreign population from low or middle income countries (%),,10.6
2020,Barcelona,el Baix Guinardó,average income per person (€),,16434
2020,Barcelona,Can Baró,employed population (%),,65
2020,Barcelona,Can Baró,low-skilled workers (%),,7.6
2020,Barcelona,Can Baró,population with low studies (%),,12.9
2020,Barcelona,Can Baró,young population without post-compulsory education (%),,15.2
2020,Barcelona,Can Baró,foreign population from low or middle income countries (%),,11.6
2020,Barcelona,Can Baró,average income per person (€),,15370
2020,Barcelona,el Guinardó,employed population (%),,66.7
2020,Barcelona,el Guinardó,low-skilled workers (%),,6.6
2020,Barcelona,el Guinardó,population with low studies (%),,11.5
2020,Barcelona,el Guinardó,young population without post-compulsory education (%),,13.6
2020,Barcelona,el Guinardó,foreign population from low or middle income countries (%),,12.2
2020,Barcelona,el Guinardó,average income per person (€),,15932
2020,Barcelona,la Font d'en Fargues,employed population (%),,69.5
2020,Barcelona,la Font d'en Fargues,low-skilled workers (%),,4.8
2020,Barcelona,la Font d'en Fargues,population with low studies (%),,10.4
2020,Barcelona,la Font d'en Fargues,young population without post-compulsory education (%),,11.2
2020,Barcelona,la Font d'en Fargues,foreign population from low or middle income countries (%),,5.3
2020,Barcelona,la Font d'en Fargues,average income per person (€),,18763
2020,Barcelona,el Carmel,employed population (%),,64.2
2020,Barcelona,el Carmel,low-skilled workers (%),,13.4
2020,Barcelona,el Carmel,population with low studies (%),,19.2
2020,Barcelona,el Carmel,young population without post-compulsory education (%),,26
2020,Barcelona,el Carmel,foreign population from low or middle income countries (%),,15.3
2020,Barcelona,el Carmel,average income per person (€),,11779
2020,Barcelona,la Teixonera,employed population (%),,64.7
2020,Barcelona,la Teixonera,low-skilled workers (%),,10.1
2020,Barcelona,la Teixonera,population with low studies (%),,16.7
2020,Barcelona,la Teixonera,young population without post-compulsory education (%),,20.8
2020,Barcelona,la Teixonera,foreign population from low or middle income countries (%),,14.2
2020,Barcelona,la Teixonera,average income per person (€),,12963
2020,Barcelona,Sant Genís dels Agudells,employed population (%),,65
2020,Barcelona,Sant Genís dels Agudells,low-skilled workers (%),,9.2
2020,Barcelona,Sant Genís dels Agudells,population with low studies (%),,17.7
2020,Barcelona,Sant Genís dels Agudells,young population without post-compulsory education (%),,19
2020,Barcelona,Sant Genís dels Agudells,foreign population from low or middle income countries (%),,15.3
2020,Barcelona,Sant Genís dels Agudells,average income per person (€),,13743
2020,Barcelona,Montbau,employed population (%),,65.1
2020,Barcelona,Montbau,low-skilled workers (%),,5.5
2020,Barcelona,Montbau,population with low studies (%),,16.3
2020,Barcelona,Montbau,young population without post-compulsory education (%),,13.5
2020,Barcelona,Montbau,foreign population from low or middle income countries (%),,11.3
2020,Barcelona,Montbau,average income per person (€),,15027
2020,Barcelona,la Vall d'Hebron,employed population (%),,68.5
2020,Barcelona,la Vall d'Hebron,low-skilled workers (%),,4.3
2020,Barcelona,la Vall d'Hebron,population with low studies (%),,12.9
2020,Barcelona,la Vall d'Hebron,young population without post-compulsory education (%),,12.8
2020,Barcelona,la Vall d'Hebron,foreign population from low or middle income countries (%),,7.4
2020,Barcelona,la Vall d'Hebron,average income per person (€),,17985
2020,Barcelona,la Clota,employed population (%),,68.1
2020,Barcelona,la Clota,low-skilled workers (%),,7.9
2020,Barcelona,la Clota,population with low studies (%),,12.5
2020,Barcelona,la Clota,young population without post-compulsory education (%),,27.1
2020,Barcelona,la Clota,foreign population from low or middle income countries (%),,11.3
2020,Barcelona,la Clota,average income per person (€),,14567
2020,Barcelona,Horta,employed population (%),,63
2020,Barcelona,Horta,low-skilled workers (%),,8.2
2020,Barcelona,Horta,population with low studies (%),,16.2
2020,Barcelona,Horta,young population without post-compulsory education (%),,19.5
2020,Barcelona,Horta,foreign population from low or middle income countries (%),,13.5
2020,Barcelona,Horta,average income per person (€),,15776
2020,Barcelona,Vilapicina i la Torre Llobeta,employed population (%),,65.5
2020,Barcelona,Vilapicina i la Torre Llobeta,low-skilled workers (%),,8.6
2020,Barcelona,Vilapicina i la Torre Llobeta,population with low studies (%),,14.9
2020,Barcelona,Vilapicina i la Torre Llobeta,young population without post-compulsory education (%),,17.9
2020,Barcelona,Vilapicina i la Torre Llobeta,foreign population from low or middle income countries (%),,13.6
2020,Barcelona,Vilapicina i la Torre Llobeta,average income per person (€),,14806
2020,Barcelona,Porta,employed population (%),,57.7
2020,Barcelona,Porta,low-skilled workers (%),,11.4
2020,Barcelona,Porta,population with low studies (%),,19
2020,Barcelona,Porta,young population without post-compulsory education (%),,29
2020,Barcelona,Porta,foreign population from low or middle income countries (%),,22
2020,Barcelona,Porta,average income per person (€),,13291
2020,Barcelona,el Turó de la Peira,employed population (%),,60.2
2020,Barcelona,el Turó de la Peira,low-skilled workers (%),,16.5
2020,Barcelona,el Turó de la Peira,population with low studies (%),,19.2
2020,Barcelona,el Turó de la Peira,young population without post-compulsory education (%),,29.5
2020,Barcelona,el Turó de la Peira,foreign population from low or middle income countries (%),,23
2020,Barcelona,el Turó de la Peira,average income per person (€),,11031
2020,Barcelona,Can Peguera,employed population (%),,51.2
2020,Barcelona,Can Peguera,low-skilled workers (%),,18.5
2020,Barcelona,Can Peguera,population with low studies (%),,18.6
2020,Barcelona,Can Peguera,young population without post-compulsory education (%),,41.1
2020,Barcelona,Can Peguera,foreign population from low or middle income countries (%),,9.5
2020,Barcelona,Can Peguera,average income per person (€),,10378
2020,Barcelona,la Guineueta,employed population (%),,66.5
2020,Barcelona,la Guineueta,low-skilled workers (%),,8.9
2020,Barcelona,la Guineueta,population with low studies (%),,17.7
2020,Barcelona,la Guineueta,young population without post-compulsory education (%),,19.2
2020,Barcelona,la Guineueta,foreign population from low or middle income countries (%),,9.1
2020,Barcelona,la Guineueta,average income per person (€),,15071
2020,Barcelona,Canyelles,employed population (%),,64.4
2020,Barcelona,Canyelles,low-skilled workers (%),,14.3
2020,Barcelona,Canyelles,population with low studies (%),,19.4
2020,Barcelona,Canyelles,young population without post-compulsory education (%),,26.4
2020,Barcelona,Canyelles,foreign population from low or middle income countries (%),,5.8
2020,Barcelona,Canyelles,average income per person (€),,14067
2020,Barcelona,les Roquetes,employed population (%),,58.2
2020,Barcelona,les Roquetes,low-skilled workers (%),,21.8
2020,Barcelona,les Roquetes,population with low studies (%),,20.2
2020,Barcelona,les Roquetes,young population without post-compulsory education (%),,40.3
2020,Barcelona,les Roquetes,foreign population from low or middle income countries (%),,22.7
2020,Barcelona,les Roquetes,average income per person (€),,10154
2020,Barcelona,Verdun,employed population (%),,60
2020,Barcelona,Verdun,low-skilled workers (%),,16.8
2020,Barcelona,Verdun,population with low studies (%),,20
2020,Barcelona,Verdun,young population without post-compulsory education (%),,32.5
2020,Barcelona,Verdun,foreign population from low or middle income countries (%),,21.1
2020,Barcelona,Verdun,average income per person (€),,10971
2020,Barcelona,la Prosperitat,employed population (%),,64.1
2020,Barcelona,la Prosperitat,low-skilled workers (%),,13.7
2020,Barcelona,la Prosperitat,population with low studies (%),,20.2
2020,Barcelona,la Prosperitat,young population without post-compulsory education (%),,27
2020,Barcelona,la Prosperitat,foreign population from low or middle income countries (%),,15.9
2020,Barcelona,la Prosperitat,average income per person (€),,12251
2020,Barcelona,la Trinitat Nova,employed population (%),,55.6
2020,Barcelona,la Trinitat Nova,low-skilled workers (%),,21
2020,Barcelona,la Trinitat Nova,population with low studies (%),,18
2020,Barcelona,la Trinitat Nova,young population without post-compulsory education (%),,42.3
2020,Barcelona,la Trinitat Nova,foreign population from low or middle income countries (%),,23.1
2020,Barcelona,la Trinitat Nova,average income per person (€),,9717
2020,Barcelona,Torre Baró,employed population (%),,52.2
2020,Barcelona,Torre Baró,low-skilled workers (%),,22.2
2020,Barcelona,Torre Baró,population with low studies (%),,16.8
2020,Barcelona,Torre Baró,young population without post-compulsory education (%),,45
2020,Barcelona,Torre Baró,foreign population from low or middle income countries (%),,17.2
2020,Barcelona,Torre Baró,average income per person (€),,9135
2020,Barcelona,Ciutat Meridiana,employed population (%),,52.4
2020,Barcelona,Ciutat Meridiana,low-skilled workers (%),,24.4
2020,Barcelona,Ciutat Meridiana,population with low studies (%),,21.7
2020,Barcelona,Ciutat Meridiana,young population without post-compulsory education (%),,46.2
2020,Barcelona,Ciutat Meridiana,foreign population from low or middle income countries (%),,31.6
2020,Barcelona,Ciutat Meridiana,average income per person (€),,8433
2020,Barcelona,Vallbona,employed population (%),,52.9
2020,Barcelona,Vallbona,low-skilled workers (%),,21.5
2020,Barcelona,Vallbona,population with low studies (%),,21.1
2020,Barcelona,Vallbona,young population without post-compulsory education (%),,48
2020,Barcelona,Vallbona,foreign population from low or middle income countries (%),,13.9
2020,Barcelona,Vallbona,average income per person (€),,9458
2020,Barcelona,la Trinitat Vella,employed population (%),,55.5
2020,Barcelona,la Trinitat Vella,low-skilled workers (%),,21.4
2020,Barcelona,la Trinitat Vella,population with low studies (%),,19.3
2020,Barcelona,la Trinitat Vella,young population without post-compulsory education (%),,41.4
2020,Barcelona,la Trinitat Vella,foreign population from low or middle income countries (%),,30.5
2020,Barcelona,la Trinitat Vella,average income per person (€),,9399
2020,Barcelona,Baró de Viver,employed population (%),,53
2020,Barcelona,Baró de Viver,low-skilled workers (%),,20.7
2020,Barcelona,Baró de Viver,population with low studies (%),,19.2
2020,Barcelona,Baró de Viver,young population without post-compulsory education (%),,45.6
2020,Barcelona,Baró de Viver,foreign population from low or middle income countries (%),,13.7
2020,Barcelona,Baró de Viver,average income per person (€),,9588
2020,Barcelona,el Bon Pastor,employed population (%),,56.7
2020,Barcelona,el Bon Pastor,low-skilled workers (%),,14.9
2020,Barcelona,el Bon Pastor,population with low studies (%),,18.2
2020,Barcelona,el Bon Pastor,young population without post-compulsory education (%),,38.4
2020,Barcelona,el Bon Pastor,foreign population from low or middle income countries (%),,19.3
2020,Barcelona,el Bon Pastor,average income per person (€),,11894
2020,Barcelona,Sant Andreu,employed population (%),,69
2020,Barcelona,Sant Andreu,low-skilled workers (%),,6.3
2020,Barcelona,Sant Andreu,population with low studies (%),,12.6
2020,Barcelona,Sant Andreu,young population without post-compulsory education (%),,15
2020,Barcelona,Sant Andreu,foreign population from low or middle income countries (%),,7.4
2020,Barcelona,Sant Andreu,average income per person (€),,16268
2020,Barcelona,la Sagrera,employed population (%),,66.2
2020,Barcelona,la Sagrera,low-skilled workers (%),,7.8
2020,Barcelona,la Sagrera,population with low studies (%),,13
2020,Barcelona,la Sagrera,young population without post-compulsory education (%),,14.4
2020,Barcelona,la Sagrera,foreign population from low or middle income countries (%),,12.4
2020,Barcelona,la Sagrera,average income per person (€),,15305
2020,Barcelona,el Congrés i els Indians,employed population (%),,66.4
2020,Barcelona,el Congrés i els Indians,low-skilled workers (%),,7.8
2020,Barcelona,el Congrés i els Indians,population with low studies (%),,12.9
